customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_combined,segment,cluster,cluster_label
3462,157,1,3906.8,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
3464,5,1,1834.9,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
3467,330,1,3302.82,1,1,3,113,113,Hibernating,2,Occasional Buyers
3469,199,2,3623.17,2,4,3,243,243,At Risk,1,High-Value Active
3471,31,3,5591.17,5,5,5,555,555,Champions,1,High-Value Active
3474,88,1,1192.18,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
3475,197,1,6226.92,2,1,5,215,215,Hibernating,2,Occasional Buyers
3476,32,2,3178.58,5,4,3,543,543,Loyal Customers,1,High-Value Active
3479,140,2,1557.9600000000003,3,4,2,342,342,Potential Loyalists,1,High-Value Active
3481,150,2,2009.75,3,4,2,342,342,Potential Loyalists,1,High-Value Active
3484,269,1,389.49,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
3487,147,1,1100.94,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
3489,301,1,4768.72,1,1,4,114,114,Hibernating,2,Occasional Buyers
3495,128,1,1168.47,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
3496,230,1,2441.75,2,1,3,213,213,Hibernating,2,Occasional Buyers
3499,27,4,3432.65,5,5,3,553,553,Loyal Customers,1,High-Value Active
3501,230,1,976.7,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
3502,4,1,3669.8,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
3505,190,2,2437.42,2,4,3,243,243,At Risk,1,High-Value Active
3509,81,2,4273.780000000001,4,4,4,444,444,Champions,1,High-Value Active
3510,60,2,6556.990000000001,4,4,5,445,445,Champions,1,High-Value Active
3512,197,1,366.98,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
3513,185,1,3906.8,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
3516,136,1,691.88,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
3517,72,4,6027.39,4,5,5,455,455,Champions,1,High-Value Active
3518,188,1,4151.28,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
3519,98,2,1947.45,4,4,2,442,442,Potential Loyalists,1,High-Value Active
3521,285,1,3906.8,1,1,4,114,114,Hibernating,2,Occasional Buyers
3523,356,1,5535.04,1,1,5,115,115,Hibernating,2,Occasional Buyers
3526,168,1,733.96,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
3531,178,1,2441.75,3,1,3,313,313,Potential Loyalists,3,Loyal Mid-Tier
3533,281,1,3576.54,1,1,3,113,113,Hibernating,2,Occasional Buyers
3537,239,1,649.1500000000001,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
3538,183,1,778.98,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
3539,232,1,1192.18,2,1,2,212,212,Hibernating,2,Occasional Buyers
3540,105,3,7697.780000000001,4,5,5,455,455,Champions,1,High-Value Active
3542,39,1,733.96,5,1,1,511,511,New Customers,0,Low-Value / Dormant
3543,255,1,3669.8,2,1,3,213,213,Hibernating,2,Occasional Buyers
3544,323,1,4172.63,1,1,4,114,114,Hibernating,2,Occasional Buyers
3547,182,2,5371.85,3,4,4,344,344,Loyal Customers,1,High-Value Active
3549,322,1,2201.88,1,1,2,112,112,Hibernating,2,Occasional Buyers
3551,325,1,2935.84,1,1,3,113,113,Hibernating,2,Occasional Buyers
3552,84,3,2941.7200000000003,4,5,3,453,453,Loyal Customers,1,High-Value Active
3553,356,1,691.88,1,1,1,111,111,Hibernating,2,Occasional Buyers
3557,168,1,5535.04,3,1,5,315,315,Potential Loyalists,3,Loyal Mid-Tier
3560,281,3,10782.71,1,5,5,155,155,At Risk,1,High-Value Active
3562,301,2,5371.85,1,4,4,144,144,At Risk,2,Occasional Buyers
3563,343,1,1383.76,1,1,2,112,112,Hibernating,2,Occasional Buyers
3564,276,1,1383.76,1,1,2,112,112,Hibernating,2,Occasional Buyers
3567,175,2,4885.24,3,4,4,344,344,Loyal Customers,1,High-Value Active
3568,182,1,691.88,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
3570,89,2,9759.960000000001,4,4,5,445,445,Champions,1,High-Value Active
3571,243,1,1465.0500000000002,2,1,2,212,212,Hibernating,2,Occasional Buyers
3572,242,1,4151.28,2,1,4,214,214,Hibernating,2,Occasional Buyers
3574,266,1,5535.04,2,1,5,215,215,Hibernating,2,Occasional Buyers
3575,4,1,908.81,5,1,1,511,511,New Customers,3,Loyal Mid-Tier
3576,329,1,2075.64,1,1,2,112,112,Hibernating,2,Occasional Buyers
3579,43,1,5364.81,5,1,4,514,514,New Customers,3,Loyal Mid-Tier
3581,95,1,1383.76,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
3582,47,1,6226.92,5,1,5,515,515,New Customers,3,Loyal Mid-Tier
3584,31,1,1467.92,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
3585,345,1,1100.94,1,1,2,112,112,Hibernating,2,Occasional Buyers
3587,157,2,7610.68,3,4,5,345,345,Loyal Customers,1,High-Value Active
3588,113,1,3302.82,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
3590,23,1,3576.54,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
3592,31,1,2441.75,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
3593,2,2,6597.030000000001,5,4,5,545,545,Champions,1,High-Value Active
3594,298,1,129.83,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
3596,69,1,1100.94,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
3597,208,2,7704.56,2,4,5,245,245,At Risk,1,High-Value Active
3598,167,1,3418.4500000000003,3,1,3,313,313,Potential Loyalists,3,Loyal Mid-Tier
3599,221,1,3302.82,2,1,3,213,213,Hibernating,2,Occasional Buyers
3602,128,2,1557.96,3,4,2,342,342,Potential Loyalists,1,High-Value Active
3603,152,1,3906.8,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
3605,227,1,596.09,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
3609,210,1,1298.3000000000002,2,1,2,212,212,Hibernating,0,Low-Value / Dormant
3610,210,1,1467.92,2,1,2,212,212,Hibernating,2,Occasional Buyers
3612,174,2,10112.18,3,4,5,345,345,Loyal Customers,1,High-Value Active
3614,190,1,3459.4,2,1,3,213,213,Hibernating,3,Loyal Mid-Tier
3615,125,3,10305.78,3,5,5,355,355,Loyal Customers,1,High-Value Active
3617,94,1,2568.86,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
3618,96,1,908.81,4,1,1,411,411,New Customers,0,Low-Value / Dormant
3619,25,2,7153.08,5,4,5,545,545,Champions,1,High-Value Active
3620,144,1,1298.3000000000002,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
3621,47,3,11395.240000000002,5,5,5,555,555,Champions,1,High-Value Active
3622,187,1,389.49,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
3623,324,1,3669.8,1,1,3,113,113,Hibernating,2,Occasional Buyers
3624,29,2,6605.64,5,4,5,545,545,Champions,1,High-Value Active
3626,67,2,6722.120000000001,4,4,5,445,445,Champions,1,High-Value Active
3627,46,1,1383.76,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
3629,146,1,366.98,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
3630,257,1,1383.76,2,1,2,212,212,Hibernating,2,Occasional Buyers
3631,34,2,8261.61,5,4,5,545,545,Champions,1,High-Value Active
3633,208,1,3906.8,2,1,4,214,214,Hibernating,2,Occasional Buyers
3634,51,1,3576.54,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
3635,90,1,4151.28,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
3636,157,1,1100.94,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
3637,342,1,976.7,1,1,1,111,111,Hibernating,2,Occasional Buyers
3639,33,1,976.7,5,1,1,511,511,New Customers,3,Loyal Mid-Tier
3642,245,1,691.88,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
3645,341,1,778.98,1,1,1,111,111,Hibernating,2,Occasional Buyers
3648,132,2,12879.7,3,4,5,345,345,Loyal Customers,1,High-Value Active
3649,12,2,5549.31,5,4,5,545,545,Champions,1,High-Value Active
3654,356,3,7391.8,1,5,5,155,155,At Risk,1,High-Value Active
3657,350,1,1467.92,1,1,2,112,112,Hibernating,2,Occasional Buyers
3658,55,3,6158.09,5,5,5,555,555,Champions,1,High-Value Active
3659,6,1,3576.54,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
3660,223,1,3669.8,2,1,3,213,213,Hibernating,2,Occasional Buyers
3664,60,2,2797.9700000000003,4,4,3,443,443,Loyal Customers,1,High-Value Active
3665,322,1,1383.76,1,1,2,112,112,Hibernating,2,Occasional Buyers
3666,42,3,6603.62,5,5,5,555,555,Champions,1,High-Value Active
3668,51,1,1953.4,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
3670,23,2,4654.81,5,4,4,544,544,Champions,1,High-Value Active
3671,137,2,3548.28,3,4,3,343,343,Loyal Customers,1,High-Value Active
3672,186,1,389.49,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
3673,323,1,649.1500000000001,1,1,1,111,111,Hibernating,2,Occasional Buyers
3674,78,2,5535.04,4,4,5,445,445,Champions,1,High-Value Active
3675,253,1,1383.76,2,1,2,212,212,Hibernating,2,Occasional Buyers
3678,37,2,5494.09,5,4,5,545,545,Champions,1,High-Value Active
3679,30,1,2384.36,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
3681,71,2,10378.2,4,4,5,445,445,Champions,1,High-Value Active
3682,173,1,1834.9,3,2,2,322,322,Potential Loyalists,3,Loyal Mid-Tier
3686,171,1,2075.64,3,2,2,322,322,Potential Loyalists,3,Loyal Mid-Tier
3687,51,3,10503.83,5,5,5,555,555,Champions,1,High-Value Active
3689,21,2,4906.59,5,4,4,544,544,Champions,1,High-Value Active
3690,43,2,519.32,5,4,1,541,541,Need Attention,0,Low-Value / Dormant
3691,229,1,1038.64,2,2,1,221,221,Hibernating,0,Low-Value / Dormant
3695,131,1,6226.92,3,2,5,325,325,Potential Loyalists,3,Loyal Mid-Tier
3696,151,3,6894.99,3,5,5,355,355,Loyal Customers,1,High-Value Active
3698,171,2,5662.48,3,4,5,345,345,Loyal Customers,1,High-Value Active
3701,190,2,6283.27,2,4,5,245,245,At Risk,1,High-Value Active
3703,291,1,3418.4500000000003,1,2,3,123,123,Hibernating,2,Occasional Buyers
3708,309,1,366.98,1,2,1,121,121,Hibernating,0,Low-Value / Dormant
3709,60,2,2767.52,4,4,3,443,443,Loyal Customers,1,High-Value Active
3711,326,1,3459.4,1,2,3,123,123,Hibernating,2,Occasional Buyers
3713,122,4,18919.59,3,5,5,355,355,Loyal Customers,1,High-Value Active
3716,320,1,5960.900000000001,1,2,5,125,125,Hibernating,2,Occasional Buyers
3718,132,1,3459.4,3,2,3,323,323,Potential Loyalists,3,Loyal Mid-Tier
3719,36,3,2811.6000000000004,5,5,3,553,553,Loyal Customers,1,High-Value Active
3724,60,2,2342.8900000000003,4,4,3,443,443,Loyal Customers,1,High-Value Active
3725,70,1,5535.04,4,2,5,425,425,New Customers,3,Loyal Mid-Tier
3727,266,1,3418.4500000000003,2,2,3,223,223,Hibernating,2,Occasional Buyers
3731,85,1,2930.1000000000004,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
3732,102,2,1366.19,4,4,2,442,442,Potential Loyalists,1,High-Value Active
3733,105,1,1100.94,4,2,2,422,422,New Customers,0,Low-Value / Dormant
3734,244,1,908.81,2,2,1,221,221,Hibernating,0,Low-Value / Dormant
3736,184,2,5778.42,3,4,5,345,345,Loyal Customers,1,High-Value Active
3737,7,1,4172.63,5,2,4,524,524,New Customers,3,Loyal Mid-Tier
3738,22,3,4538.820000000001,5,5,4,554,554,Champions,1,High-Value Active
3739,170,3,11178.53,3,5,5,355,355,Loyal Customers,1,High-Value Active
3740,338,1,4843.16,1,2,4,124,124,Hibernating,2,Occasional Buyers
3743,137,2,3669.8,3,4,3,343,343,Loyal Customers,1,High-Value Active
3744,289,1,4172.63,1,2,4,124,124,Hibernating,2,Occasional Buyers
3747,186,1,2201.88,3,2,2,322,322,Potential Loyalists,3,Loyal Mid-Tier
3748,146,1,733.96,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3750,284,1,2384.36,1,2,3,123,123,Hibernating,2,Occasional Buyers
3751,31,1,366.98,5,2,1,521,521,New Customers,0,Low-Value / Dormant
3754,144,1,1192.18,3,2,2,322,322,Potential Loyalists,0,Low-Value / Dormant
3755,178,2,3302.82,3,4,3,343,343,Loyal Customers,1,High-Value Active
3758,158,1,519.32,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3760,120,1,1467.92,4,2,2,422,422,New Customers,3,Loyal Mid-Tier
3761,15,3,13358.65,5,5,5,555,555,Champions,1,High-Value Active
3762,141,1,908.81,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3764,181,2,3744.2200000000003,3,4,4,344,344,Loyal Customers,1,High-Value Active
3765,47,2,9645.37,5,4,5,545,545,Champions,1,High-Value Active
3766,114,2,1788.27,4,4,2,442,442,Potential Loyalists,1,High-Value Active
3767,224,1,2441.75,2,2,3,223,223,Hibernating,2,Occasional Buyers
3772,33,1,1467.92,5,2,2,522,522,New Customers,3,Loyal Mid-Tier
3775,151,1,2075.64,3,2,2,322,322,Potential Loyalists,3,Loyal Mid-Tier
3780,257,1,519.32,2,2,1,221,221,Hibernating,0,Low-Value / Dormant
3782,6,2,1832.0300000000002,5,4,2,542,542,Potential Loyalists,1,High-Value Active
3783,245,2,3164.9500000000003,2,4,3,243,243,At Risk,1,High-Value Active
3784,81,1,366.98,4,2,1,421,421,New Customers,0,Low-Value / Dormant
3785,18,1,691.88,5,2,1,521,521,New Customers,0,Low-Value / Dormant
3786,97,1,2384.36,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
3787,146,1,691.88,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3796,90,1,6226.92,4,2,5,425,425,New Customers,3,Loyal Mid-Tier
3797,100,1,1100.94,4,2,2,422,422,New Customers,0,Low-Value / Dormant
3799,278,3,5253.35,1,5,4,154,154,At Risk,1,High-Value Active
3800,19,1,3418.4500000000003,5,2,3,523,523,New Customers,3,Loyal Mid-Tier
3801,124,2,1211.2,3,4,2,342,342,Potential Loyalists,1,High-Value Active
3804,299,1,4395.150000000001,1,2,4,124,124,Hibernating,2,Occasional Buyers
3805,33,1,2930.1000000000004,5,2,3,523,523,New Customers,3,Loyal Mid-Tier
3806,15,2,10337.25,5,4,5,545,545,Champions,1,High-Value Active
3808,115,1,976.7,4,2,1,421,421,New Customers,0,Low-Value / Dormant
3809,342,1,596.09,1,2,1,121,121,Hibernating,2,Occasional Buyers
3810,18,2,4586.92,5,4,4,544,544,Champions,1,High-Value Active
3811,14,3,3728.46,5,5,4,554,554,Champions,1,High-Value Active
3812,173,1,1465.0500000000002,3,2,2,322,322,Potential Loyalists,0,Low-Value / Dormant
3813,228,1,1383.76,2,2,2,222,222,Hibernating,2,Occasional Buyers
3816,153,2,8667.630000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
3820,322,1,4395.150000000001,1,2,4,124,124,Hibernating,2,Occasional Buyers
3822,88,3,4166.460000000001,4,5,4,454,454,Champions,1,High-Value Active
3830,159,2,5504.700000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
3838,343,1,1467.92,1,2,2,122,122,Hibernating,2,Occasional Buyers
3841,47,1,908.81,5,2,1,521,521,New Customers,0,Low-Value / Dormant
3842,334,1,259.66,1,2,1,121,121,Hibernating,0,Low-Value / Dormant
3846,151,1,691.88,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3847,331,1,1298.3000000000002,1,2,2,122,122,Hibernating,2,Occasional Buyers
3848,95,1,691.88,4,2,1,421,421,New Customers,0,Low-Value / Dormant
3849,175,2,3449.4200000000005,3,4,3,343,343,Loyal Customers,1,High-Value Active
3850,303,1,4843.16,1,2,4,124,124,Hibernating,2,Occasional Buyers
3852,274,1,649.1500000000001,1,2,1,121,121,Hibernating,0,Low-Value / Dormant
3853,70,4,3859.1200000000003,4,5,4,454,454,Champions,1,High-Value Active
3855,109,1,2930.1000000000004,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
3856,78,2,1330.0500000000002,4,4,2,442,442,Potential Loyalists,1,High-Value Active
3857,134,1,596.09,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3860,36,2,3134.5,5,4,3,543,543,Loyal Customers,1,High-Value Active
3862,249,1,2568.86,2,2,3,223,223,Hibernating,2,Occasional Buyers
3864,122,1,366.98,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3867,325,1,4768.72,1,2,4,124,124,Hibernating,2,Occasional Buyers
3868,196,2,5256.22,2,4,4,244,244,At Risk,1,High-Value Active
3869,357,1,1038.64,1,2,1,121,121,Hibernating,2,Occasional Buyers
3870,169,1,6918.8,3,2,5,325,325,Potential Loyalists,3,Loyal Mid-Tier
3877,351,1,4395.150000000001,1,2,4,124,124,Hibernating,2,Occasional Buyers
3879,117,1,2935.84,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
3881,136,2,8553.3,3,4,5,345,345,Loyal Customers,1,High-Value Active
3884,127,2,6605.64,3,4,5,345,345,Loyal Customers,1,High-Value Active
3887,216,1,2075.64,2,2,2,222,222,Hibernating,2,Occasional Buyers
3888,79,1,259.66,4,2,1,421,421,New Customers,0,Low-Value / Dormant
3889,170,1,1465.0500000000002,3,2,2,322,322,Potential Loyalists,0,Low-Value / Dormant
3890,42,1,5364.81,5,2,4,524,524,New Customers,3,Loyal Mid-Tier
3891,199,2,3189.76,2,4,3,243,243,At Risk,1,High-Value Active
3892,213,2,11325.710000000001,2,4,5,245,245,At Risk,1,High-Value Active
3893,271,1,519.32,1,2,1,121,121,Hibernating,0,Low-Value / Dormant
3894,282,1,129.83,1,2,1,121,121,Hibernating,0,Low-Value / Dormant
3896,203,1,3459.4,2,2,3,223,223,Hibernating,2,Occasional Buyers
3897,167,1,243.0,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3899,178,1,129.83,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3901,10,1,2568.86,5,2,3,523,523,New Customers,3,Loyal Mid-Tier
3903,240,1,3669.8,2,2,3,223,223,Hibernating,2,Occasional Buyers
3905,318,1,2767.52,1,2,3,123,123,Hibernating,2,Occasional Buyers
3906,40,1,1038.64,5,2,1,521,521,New Customers,3,Loyal Mid-Tier
3907,242,1,389.49,2,2,1,221,221,Hibernating,0,Low-Value / Dormant
3908,313,1,6918.8,1,2,5,125,125,Hibernating,2,Occasional Buyers
3909,104,1,488.35,4,2,1,421,421,New Customers,0,Low-Value / Dormant
3913,297,1,908.81,1,2,1,121,121,Hibernating,2,Occasional Buyers
3914,66,2,7652.76,4,4,5,445,445,Champions,1,High-Value Active
3916,281,1,1465.0500000000002,1,2,2,122,122,Hibernating,2,Occasional Buyers
3919,217,1,4883.5,2,2,4,224,224,Hibernating,2,Occasional Buyers
3920,258,2,6694.860000000001,2,4,5,245,245,At Risk,1,High-Value Active
3921,153,1,1298.3000000000002,3,2,2,322,322,Potential Loyalists,0,Low-Value / Dormant
3922,30,2,3825.51,5,4,4,544,544,Champions,1,High-Value Active
3923,319,1,4843.16,1,2,4,124,124,Hibernating,2,Occasional Buyers
3924,134,3,5563.620000000001,3,5,5,355,355,Loyal Customers,1,High-Value Active
3925,128,1,976.7,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3926,181,1,5364.81,3,2,4,324,324,Potential Loyalists,3,Loyal Mid-Tier
3928,116,2,6314.02,4,4,5,445,445,Champions,1,High-Value Active
3929,156,1,389.49,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3932,120,1,3418.4500000000003,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
3934,144,1,3576.54,3,2,3,323,323,Potential Loyalists,3,Loyal Mid-Tier
3938,302,1,2384.36,1,2,3,123,123,Hibernating,2,Occasional Buyers
3941,223,1,4395.150000000001,2,2,4,224,224,Hibernating,2,Occasional Buyers
3942,362,1,3459.4,1,2,3,123,123,Hibernating,2,Occasional Buyers
3943,295,1,1465.0500000000002,1,2,2,122,122,Hibernating,2,Occasional Buyers
3946,22,2,6308.21,5,4,5,545,545,Champions,1,High-Value Active
3947,14,1,1298.3000000000002,5,2,2,522,522,New Customers,3,Loyal Mid-Tier
3950,153,1,596.09,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
3951,97,1,366.98,4,2,1,421,421,New Customers,0,Low-Value / Dormant
3952,209,1,1168.47,2,2,2,222,222,Hibernating,0,Low-Value / Dormant
3955,238,1,2441.75,2,2,3,223,223,Hibernating,2,Occasional Buyers
3960,331,1,778.98,1,2,1,121,121,Hibernating,2,Occasional Buyers
3961,254,2,1764.56,2,4,2,242,242,Can't Lose Them,2,Occasional Buyers
3967,366,1,366.98,1,2,1,121,121,Hibernating,0,Low-Value / Dormant
3970,63,1,5960.900000000001,4,2,5,425,425,New Customers,3,Loyal Mid-Tier
3971,164,2,5807.360000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
3972,33,2,6348.55,5,4,5,545,545,Champions,1,High-Value Active
3975,204,1,3576.54,2,2,3,223,223,Hibernating,2,Occasional Buyers
3976,312,1,691.88,1,2,1,121,121,Hibernating,2,Occasional Buyers
3978,115,1,778.98,4,2,1,421,421,New Customers,0,Low-Value / Dormant
3981,110,1,5960.900000000001,4,2,5,425,425,New Customers,3,Loyal Mid-Tier
3982,10,3,5702.71,5,5,5,555,555,Champions,1,High-Value Active
3983,117,1,2568.86,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
3984,196,1,4768.72,2,2,4,224,224,Hibernating,2,Occasional Buyers
3985,39,2,6437.32,5,4,5,545,545,Champions,1,High-Value Active
3989,255,1,733.96,2,2,1,221,221,Hibernating,0,Low-Value / Dormant
3991,239,2,6748.570000000001,2,4,5,245,245,At Risk,1,High-Value Active
3992,10,1,733.96,5,2,1,521,521,New Customers,0,Low-Value / Dormant
3994,82,1,6918.8,4,2,5,425,425,New Customers,3,Loyal Mid-Tier
3996,86,3,6236.64,4,5,5,455,455,Champions,1,High-Value Active
3997,330,1,2980.4500000000003,1,2,3,123,123,Hibernating,2,Occasional Buyers
3998,250,1,2767.52,2,2,3,223,223,Hibernating,2,Occasional Buyers
3999,45,1,259.66,5,2,1,521,521,New Customers,0,Low-Value / Dormant
4000,69,1,3669.8,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
4001,73,3,4234.57,4,5,4,454,454,Champions,1,High-Value Active
4003,212,1,649.1500000000001,2,2,1,221,221,Hibernating,0,Low-Value / Dormant
4004,108,1,2980.4500000000003,4,2,3,423,423,New Customers,3,Loyal Mid-Tier
4008,308,1,1100.94,1,2,2,122,122,Hibernating,2,Occasional Buyers
4009,162,1,2441.75,3,2,3,323,323,Potential Loyalists,3,Loyal Mid-Tier
4012,66,1,1038.64,4,2,1,421,421,New Customers,0,Low-Value / Dormant
4013,7,1,5535.04,5,2,5,525,525,New Customers,3,Loyal Mid-Tier
4014,196,1,596.09,2,2,1,221,221,Hibernating,0,Low-Value / Dormant
4015,7,1,4172.63,5,2,4,524,524,New Customers,3,Loyal Mid-Tier
4016,347,1,3669.8,1,2,3,123,123,Hibernating,2,Occasional Buyers
4017,25,2,2376.73,5,4,3,543,543,Loyal Customers,1,High-Value Active
4018,98,1,1788.27,4,2,2,422,422,New Customers,3,Loyal Mid-Tier
4019,121,1,691.88,3,2,1,321,321,Need Attention,0,Low-Value / Dormant
4021,72,2,2743.71,4,4,3,443,443,Loyal Customers,1,High-Value Active
4022,292,1,6226.92,1,2,5,125,125,Hibernating,2,Occasional Buyers
4025,310,1,3459.4,1,2,3,123,123,Hibernating,2,Occasional Buyers
4026,118,1,1953.4,4,2,2,422,422,New Customers,3,Loyal Mid-Tier
4028,250,1,2075.64,2,2,2,222,222,Hibernating,2,Occasional Buyers
4029,130,1,2441.75,3,2,3,323,323,Potential Loyalists,3,Loyal Mid-Tier
4030,353,1,4843.16,1,2,4,124,124,Hibernating,2,Occasional Buyers
4031,9,1,1168.47,5,2,2,522,522,New Customers,3,Loyal Mid-Tier
4036,141,1,2384.36,3,2,3,323,323,Potential Loyalists,3,Loyal Mid-Tier
4037,33,1,2935.84,5,2,3,523,523,New Customers,3,Loyal Mid-Tier
4038,332,2,3959.7,1,4,4,144,144,At Risk,2,Occasional Buyers
4039,201,1,1168.47,2,2,2,222,222,Hibernating,0,Low-Value / Dormant
4041,185,1,3669.8,3,2,3,323,323,Potential Loyalists,3,Loyal Mid-Tier
4044,7,2,8162.780000000001,5,4,5,545,545,Champions,1,High-Value Active
4045,57,1,1383.76,5,2,2,522,522,New Customers,3,Loyal Mid-Tier
4046,138,1,2201.88,3,2,2,322,322,Potential Loyalists,3,Loyal Mid-Tier
4047,82,2,3906.8,4,4,4,444,444,Champions,1,High-Value Active
4048,288,1,3302.82,1,2,3,123,123,Hibernating,2,Occasional Buyers
4049,245,1,1834.9,2,2,2,222,222,Hibernating,2,Occasional Buyers
4051,145,1,2075.64,3,2,2,322,322,Potential Loyalists,3,Loyal Mid-Tier
4052,134,1,3459.4,3,2,3,323,323,Potential Loyalists,3,Loyal Mid-Tier
4054,213,1,2930.1000000000004,2,2,3,223,223,Hibernating,2,Occasional Buyers
